name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
"Hồ Chí Minh, Việt Nam",2017-02-20,30.0,24.0,27.4,33.3,24.0,29.3,22.1,73.6,0.1,100.0,4.17,['rain'],0.0,0.0,22.0,13.0,144.0,,47.8,10.3,114.2,9.8,4.0,,06:11:53,18:02:05,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-21,33.0,25.0,28.4,38.1,25.0,31.0,22.9,73.1,0.0,0.0,0.0,,0.0,0.0,38.9,18.4,136.5,,45.1,10.3,221.3,19.0,8.0,,06:11:30,18:02:15,0.83,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-22,34.0,25.9,28.7,38.2,25.9,31.2,23.1,73.4,0.2,100.0,8.33,['rain'],0.0,0.0,29.2,18.0,133.2,,45.1,10.3,251.8,21.7,9.0,,06:11:05,18:02:24,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-23,33.0,25.9,28.4,38.1,25.9,30.7,22.3,70.3,0.1,100.0,4.17,['rain'],0.0,0.0,27.4,20.6,139.5,,42.7,10.3,258.3,22.1,9.0,,06:10:40,18:02:33,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-24,33.0,25.0,28.6,36.2,25.0,30.5,21.8,68.0,0.3,100.0,4.17,['rain'],0.0,0.0,30.2,18.4,110.2,,40.3,10.3,253.8,22.1,9.0,,06:10:14,18:02:41,0.92,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-25,33.0,24.0,28.4,36.1,24.0,30.6,22.5,71.9,0.4,100.0,12.5,['rain'],0.0,0.0,20.2,16.6,128.7,,45.4,10.0,239.1,20.5,8.0,,06:09:48,18:02:49,0.95,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-26,31.0,25.0,26.8,35.5,25.0,28.0,23.6,83.3,6.7,100.0,25.0,['rain'],0.0,0.0,28.8,14.8,29.7,,49.9,9.6,205.0,17.6,8.0,,06:09:21,18:02:57,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-27,33.8,24.0,28.1,35.7,24.0,29.7,22.4,74.2,0.1,100.0,4.17,['rain'],0.0,0.0,25.6,16.6,81.7,,41.3,9.7,236.1,20.5,8.0,,06:08:53,18:03:03,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-02-28,34.0,23.0,28.4,36.1,23.0,30.1,21.4,67.7,0.0,0.0,0.0,,0.0,0.0,24.5,16.6,101.2,,35.4,9.8,276.8,24.0,10.0,,06:08:25,18:03:10,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-01,33.0,25.0,28.7,36.1,25.0,30.6,21.8,67.7,0.1,100.0,4.17,['rain'],0.0,0.0,25.9,14.8,128.4,,42.9,10.0,262.7,22.8,9.0,,06:07:56,18:03:16,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-02,33.9,24.0,28.0,35.7,24.0,29.1,19.3,59.9,0.1,100.0,4.17,['rain'],0.0,0.0,23.8,18.4,128.0,,44.8,10.4,261.7,22.6,9.0,,06:07:26,18:03:21,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-03,32.0,23.0,27.2,34.1,23.0,28.1,19.5,63.9,0.1,100.0,4.17,['rain'],0.0,0.0,26.6,16.6,152.4,,37.4,9.2,267.7,23.2,9.0,,06:06:56,18:03:26,0.16,"Rain, Partially cloudy",Becoming cloudy in the afternoon with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-04,34.0,22.0,27.2,34.5,22.0,28.0,19.5,64.5,0.0,0.0,0.0,,0.0,0.0,33.8,19.9,128.3,,23.6,9.0,275.2,23.8,10.0,,06:06:25,18:03:31,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-05,33.0,24.0,27.3,35.3,24.0,28.2,21.4,72.1,0.0,0.0,0.0,,0.0,0.0,37.1,16.6,161.0,,37.9,10.1,264.8,23.1,10.0,,06:05:54,18:03:35,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-06,32.0,24.0,27.3,34.9,24.0,28.6,22.3,76.0,0.2,100.0,8.33,['rain'],0.0,0.0,29.5,18.4,151.5,,40.4,10.4,254.9,22.1,9.0,,06:05:23,18:03:39,0.27,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-07,32.9,25.0,27.9,33.4,25.0,28.4,20.0,65.0,0.0,0.0,0.0,,0.0,0.0,36.7,18.4,139.1,,35.1,10.3,283.2,24.6,10.0,,06:04:51,18:03:43,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-08,33.8,23.0,27.7,35.0,23.0,28.3,19.8,64.6,0.0,0.0,0.0,,0.0,0.0,33.8,21.2,140.2,,25.0,10.4,289.9,25.2,10.0,,06:04:18,18:03:46,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-09,34.0,24.9,28.1,34.5,24.9,28.7,20.2,64.7,0.0,0.0,0.0,,0.0,0.0,35.6,20.5,132.3,,30.0,10.4,286.9,24.7,10.0,,06:03:45,18:03:49,0.38,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-10,34.0,24.0,27.8,35.7,24.0,28.5,20.7,68.0,0.0,0.0,0.0,,0.0,0.0,30.6,20.5,143.9,,40.5,10.3,299.1,25.8,10.0,,06:03:12,18:03:51,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-11,32.0,24.0,27.3,35.6,24.0,28.5,22.3,75.9,0.0,0.0,0.0,,0.0,0.0,31.7,19.6,153.2,,31.3,9.7,270.8,23.3,10.0,,06:02:39,18:03:54,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-12,32.0,24.9,27.6,34.9,24.9,28.9,21.7,71.6,0.0,0.0,0.0,,0.0,0.0,27.0,16.0,160.0,,38.7,10.3,257.1,22.1,10.0,,06:02:05,18:03:55,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-13,34.0,25.0,28.6,37.3,25.0,30.3,21.8,68.5,0.0,0.0,0.0,,0.0,0.0,22.0,16.6,168.3,,43.9,10.3,254.5,22.1,9.0,,06:01:30,18:03:57,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-14,33.0,25.0,28.6,36.1,25.0,30.5,22.1,69.9,0.2,100.0,4.17,['rain'],0.0,0.0,28.8,16.6,166.0,,31.5,10.3,222.1,19.1,8.0,,06:00:56,18:03:59,0.55,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-15,34.0,25.0,28.8,37.3,25.0,30.7,22.0,69.7,0.0,0.0,0.0,,0.0,0.0,37.8,24.1,148.6,,30.5,9.9,283.0,24.5,10.0,,06:00:21,18:04:00,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-16,33.0,25.0,28.0,39.7,25.0,31.3,24.8,85.0,3.1,100.0,12.5,['rain'],0.0,0.0,35.3,22.3,135.7,,43.7,10.2,251.2,21.7,9.0,,05:59:46,18:04:01,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2017-03-17,33.0,26.0,28.7,39.7,26.0,33.0,24.6,80.4,1.8,100.0,16.67,['rain'],0.0,0.0,50.0,22.3,134.8,,40.8,10.2,198.8,17.0,8.0,,05:59:11,18:04:02,0.65,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-18,33.0,25.0,28.5,38.1,25.0,30.9,22.9,72.8,0.0,0.0,0.0,,0.0,0.0,42.5,22.3,134.2,,46.5,10.4,281.3,24.4,10.0,,05:58:35,18:04:02,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-19,31.1,26.0,28.1,36.7,26.0,31.0,23.9,78.5,6.9,100.0,20.83,['rain'],0.0,0.0,50.0,16.7,114.2,,46.6,10.3,194.8,17.0,8.0,,05:58:00,18:04:03,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-20,33.0,26.0,29.0,38.1,26.0,32.5,23.5,73.6,0.1,100.0,4.17,['rain'],0.0,0.0,25.6,22.3,140.9,,40.8,10.3,249.3,21.6,9.0,,05:57:24,18:04:03,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-21,32.0,26.9,28.9,37.9,29.6,33.0,24.0,76.0,0.5,100.0,16.67,['rain'],0.0,0.0,19.4,16.6,151.5,,56.6,10.3,226.4,19.5,8.0,,05:56:48,18:04:03,0.78,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-22,33.0,26.0,28.8,38.1,26.0,32.2,23.4,73.7,0.2,100.0,8.33,['rain'],0.0,0.0,31.0,22.3,145.6,,49.3,10.3,239.1,20.4,9.0,,05:56:12,18:04:04,0.81,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-23,33.8,26.0,28.9,39.0,26.0,31.9,23.4,73.5,0.0,0.0,0.0,,0.0,0.0,32.8,22.3,148.4,,39.6,10.3,299.8,25.9,10.0,,05:55:36,18:04:04,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-24,35.0,26.0,29.6,40.6,26.0,33.2,23.7,72.5,0.0,0.0,0.0,,0.0,0.0,40.7,20.5,134.8,,36.5,10.2,289.6,24.9,10.0,,05:55:00,18:04:04,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-25,34.0,27.0,29.9,41.9,30.1,34.9,24.3,72.6,3.2,100.0,16.67,['rain'],0.0,0.0,42.5,22.3,123.3,,37.1,10.0,247.9,21.6,9.0,,05:54:24,18:04:04,0.91,"Rain, Partially cloudy",Becoming cloudy in the afternoon with rain in the morning and afternoon.,rain,"['48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-26,36.0,26.0,30.0,38.9,26.0,32.6,21.6,63.1,0.0,0.0,0.0,,0.0,0.0,42.5,20.5,118.8,,34.0,10.0,298.6,25.9,10.0,,05:53:48,18:04:03,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-27,35.0,25.0,29.6,39.5,25.0,32.0,21.3,62.1,0.0,0.0,0.0,,0.0,0.0,35.3,18.3,100.6,,51.3,10.3,252.8,21.8,9.0,,05:53:12,18:04:03,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2017-03-28,35.0,25.0,29.7,39.5,25.0,32.8,22.5,66.4,0.1,100.0,4.17,['rain'],0.0,0.0,30.2,20.5,120.6,,37.7,9.9,262.6,22.7,9.0,,05:52:36,18:04:03,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-29,35.0,25.0,29.3,39.5,25.0,32.5,22.9,69.7,1.9,100.0,8.33,['rain'],0.0,0.0,37.8,21.6,110.6,,41.7,9.9,244.1,21.0,9.0,,05:52:00,18:04:03,0.04,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-30,34.0,24.0,27.4,39.3,24.0,29.6,24.4,85.2,3.5,100.0,16.67,['rain'],0.0,0.0,37.8,27.7,88.7,,46.9,8.9,217.6,18.9,8.0,,05:51:24,18:04:03,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-03-31,34.0,25.0,29.2,40.6,25.0,32.9,24.3,76.9,3.5,100.0,12.5,['rain'],0.0,0.0,37.1,18.4,145.7,,52.3,10.1,261.9,22.7,10.0,,05:50:48,18:04:03,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-01,33.9,21.0,26.9,39.2,21.0,29.7,23.9,85.1,9.8,100.0,54.17,['rain'],0.0,0.0,33.5,13.0,89.0,,58.3,8.7,203.9,17.6,9.0,,05:50:12,18:04:03,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2017-04-02,33.0,23.0,26.3,39.8,23.0,28.0,24.5,91.2,0.1,100.0,4.17,['rain'],0.0,0.0,32.8,27.7,356.2,,53.1,8.7,229.9,19.9,9.0,,05:49:37,18:04:03,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-03,33.0,24.0,27.0,39.2,24.0,29.2,24.8,88.7,0.1,100.0,4.17,['rain'],0.0,0.0,42.5,20.5,65.7,,59.9,9.8,195.0,16.8,8.0,,05:49:01,18:04:03,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2017-04-04,35.0,24.0,28.5,44.9,24.0,32.4,24.9,82.4,1.0,100.0,4.17,['rain'],0.0,0.0,40.7,18.4,92.9,,40.1,9.2,246.5,21.4,9.0,,05:48:26,18:04:04,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-05,33.0,25.0,28.7,40.6,25.0,32.7,24.6,79.5,4.1,100.0,29.17,['rain'],0.0,0.0,37.4,32.0,119.3,,48.6,10.2,187.4,16.2,7.0,,05:47:51,18:04:04,0.29,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-06,33.0,24.7,28.2,40.6,24.7,31.9,24.9,83.4,2.0,100.0,4.17,['rain'],0.0,0.0,36.0,20.5,108.4,,57.6,9.7,187.0,16.1,6.0,,05:47:16,18:04:05,0.32,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-07,34.0,26.9,29.5,43.5,30.4,35.2,25.2,78.2,1.6,100.0,33.33,['rain'],0.0,0.0,46.4,22.3,126.0,,41.5,10.1,260.4,22.4,9.0,,05:46:42,18:04:05,0.36,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-08,35.0,27.0,30.1,43.8,31.2,36.0,25.2,76.3,1.7,100.0,8.33,['rain'],0.0,0.0,48.2,24.1,130.6,,39.7,10.0,263.2,22.7,9.0,,05:46:08,18:04:06,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-09,34.0,25.2,30.0,43.5,25.2,35.7,24.9,74.7,0.4,100.0,16.67,['rain'],0.0,0.0,29.9,22.3,144.5,,47.1,10.1,273.2,23.6,9.0,,05:45:34,18:04:07,0.43,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-10,35.0,27.0,29.9,44.8,31.2,37.1,26.3,82.1,0.2,100.0,8.33,['rain'],0.0,0.0,42.5,16.6,151.3,,46.3,10.3,249.5,21.7,9.0,,05:45:00,18:04:09,0.46,"Rain, Partially cloudy",Partly cloudy throughout the day with rain clearing later.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-11,34.0,27.0,30.3,43.0,31.2,37.2,26.0,79.7,0.0,0.0,0.0,,0.0,0.0,18.7,13.4,180.8,,48.3,10.3,240.9,20.7,8.0,,05:44:27,18:04:10,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-12,35.0,27.9,30.7,46.0,34.2,38.6,26.5,80.0,0.0,0.0,0.0,,0.0,0.0,23.0,16.6,173.6,,47.2,10.3,268.0,23.1,9.0,,05:43:54,18:04:12,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-13,35.0,28.0,30.4,41.9,32.6,36.9,25.4,76.2,1.0,100.0,25.0,['rain'],0.0,0.0,27.7,20.5,143.3,,47.4,10.3,267.4,23.0,9.0,,05:43:22,18:04:14,0.56,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-14,36.0,26.0,30.2,39.5,26.0,33.3,22.8,67.3,0.0,0.0,0.0,,0.0,0.0,29.2,22.3,128.3,,40.6,10.4,313.3,26.9,10.0,,05:42:50,18:04:16,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-15,36.0,26.9,30.1,38.3,29.5,32.5,21.0,60.1,0.0,0.0,0.0,,0.0,0.0,42.5,20.5,125.5,,35.6,10.4,291.8,25.2,10.0,,05:42:18,18:04:19,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-16,35.0,26.9,30.0,39.5,29.1,32.7,21.5,61.9,0.0,0.0,0.0,,0.0,0.0,40.7,18.4,143.8,,22.8,10.4,294.6,25.4,10.0,,05:41:47,18:04:21,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-17,34.0,27.0,29.8,37.3,30.0,33.4,22.9,68.1,0.0,0.0,0.0,,0.0,0.0,30.2,16.6,152.1,,46.3,10.3,285.8,24.6,10.0,,05:41:16,18:04:24,0.7,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-18,34.0,26.9,29.7,39.3,30.5,34.4,24.1,72.9,0.8,100.0,20.83,['rain'],0.0,0.0,25.9,18.3,158.8,,51.4,10.3,240.6,20.8,9.0,,05:40:46,18:04:28,0.73,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-19,36.0,27.0,30.7,41.7,30.1,35.3,23.6,67.6,0.6,100.0,20.83,['rain'],0.0,0.0,25.6,18.4,200.7,,54.1,10.3,254.9,22.0,9.0,,05:40:16,18:04:31,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-20,35.0,27.9,31.0,40.6,31.9,35.8,23.5,65.9,0.0,0.0,0.0,,0.0,0.0,24.5,16.6,193.6,,43.7,10.4,285.7,24.7,10.0,,05:39:46,18:04:35,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-21,36.0,27.9,31.0,39.7,32.7,35.7,23.5,66.4,0.2,100.0,8.33,['rain'],0.0,0.0,25.2,20.5,217.6,,45.4,10.4,271.5,23.5,9.0,,05:39:18,18:04:39,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-22,37.0,27.0,30.4,40.3,28.8,34.0,22.3,64.5,0.7,100.0,4.17,['rain'],0.0,0.0,29.9,31.4,208.2,,39.0,10.2,288.0,24.8,10.0,,05:38:49,18:04:44,0.86,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-23,34.0,25.7,28.4,42.1,25.7,33.1,24.6,80.6,0.1,100.0,4.17,['rain'],0.0,0.0,29.2,14.1,156.1,,50.2,9.4,213.8,18.4,8.0,,05:38:22,18:04:49,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2017-04-24,34.0,26.0,29.7,39.3,26.0,33.4,24.0,73.6,0.3,100.0,4.17,['rain'],0.0,0.0,37.1,16.0,139.1,,46.5,9.7,245.4,21.2,9.0,,05:37:55,18:04:54,0.92,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-25,35.0,26.0,29.8,40.4,26.0,34.1,24.1,73.5,24.1,100.0,8.33,['rain'],0.0,0.0,29.2,18.4,165.3,,48.9,9.5,258.8,22.4,9.0,,05:37:28,18:05:00,0.96,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-26,34.0,25.0,29.1,39.3,25.0,32.6,24.0,75.5,1.5,100.0,16.67,['rain'],0.0,0.0,27.7,22.3,146.7,,48.5,10.0,251.1,21.9,8.0,,05:37:02,18:05:06,0.0,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-27,34.0,26.1,29.8,40.6,26.1,34.2,24.3,74.4,1.2,100.0,25.0,['rain'],0.0,0.0,24.5,13.0,215.9,,54.2,10.1,258.8,22.4,9.0,,05:36:37,18:05:12,0.02,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS', 'remote']"
"Hồ Chí Minh, Việt Nam",2017-04-28,35.0,26.0,30.4,39.5,26.0,34.8,23.7,69.7,0.1,100.0,4.17,['rain'],0.0,0.0,22.7,24.1,139.6,,42.0,9.7,247.2,21.6,9.0,,05:36:12,18:05:19,0.06,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-29,33.0,24.0,28.9,37.8,24.0,32.8,23.7,74.5,15.0,100.0,8.33,['rain'],0.0,0.0,46.4,20.2,70.6,,55.3,9.8,202.8,17.5,8.0,,05:35:48,18:05:26,0.09,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-04-30,34.0,26.0,30.1,40.6,26.0,34.9,24.2,72.3,2.0,100.0,16.67,['rain'],0.0,0.0,28.4,16.6,142.3,,42.3,10.0,229.6,19.8,8.0,,05:35:25,18:05:33,0.13,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-05-01,35.0,27.0,30.9,40.6,30.6,36.3,24.2,69.1,0.1,100.0,4.17,['rain'],0.0,0.0,35.3,13.0,148.8,,42.0,10.1,268.2,23.0,10.0,,05:35:02,18:05:41,0.16,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"['48894099999', '48900099999', 'VVTS']"
"Hồ Chí Minh, Việt Nam",2017-05-02,35.0,27.0,29.8,40.6,30.6,35.3,24.8,76.1,2.5,100.0,29.17,['rain'],0.0,0.0,40.7,14.4,211.8,,68.5,10.5,257.4,22.2,9.0,,05:34:40,18:05:49,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with a chance of rain throughout the day.,rain,"['48894099999', '48900099999', 'VVTS']"
